ProductType,Colour,Usage,ProductTitle,ImageURL,Rating,Price
Heels,Multi,Casual,Catwalk Women Multi colour Wedges,http://assets.myntassets.com/v1/images/style/properties/c0dc87c135dbe5335ca329d231946393_images.jpg,3.3,599
Heels,Black,Casual,Inc 5 Women Casual Black Wedges,http://assets.myntassets.com/v1/images/style/properties/bbf61400e451d133ba74bd679417917c_images.jpg,4.9,2081
Heels,Blue,Casual,Catwalk Women Blue Flats,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Blue-Sandals_f1e1f04577ca67d2280d4b3818274105_images.jpg,3.2,1815
Flats,Brown,Casual,Rocia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/448ea43c304c8cb3d48df5adcaf8e105_images.jpg,3.5,2417
Flip Flops,White,Casual,Lotto Women White & Pink Blossom Flip Flops,http://assets.myntassets.com/v1/images/style/properties/4b4037ca0f3761f043afbcb771e60419_images.jpg,3.5,2251
Heels,White,Casual,Catwalk Women Casual White Heels,http://assets.myntassets.com/v1/images/style/properties/bbfbf2d38cf5d72883cb0c9eb50c82e3_images.jpg,4.5,1689
Sports Shoes,Navy Blue,Sports,ADIDAS Women Ranger Navy Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e3ddf2003818f57f2652807017459c0c_images.jpg,4.5,3971
Sports Shoes,Grey,Sports,Puma Women Axis Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/c8b500e0481ecfeef752f094fbfca23b_images.jpg,3.8,581
Heels,Brown,Casual,Catwalk Women Bronze Brown Heels,http://assets.myntassets.com/v1/images/style/properties/2eaddb805f47cda7dfe7bd226715e168_images.jpg,4.5,2638
Flip Flops,Black,Casual,iPanema Women Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/88d6066b5279d15f19b0a69e7c130fe8_images.jpg,4.8,1553
Heels,Red,Casual,Carlton London Women Red & Black Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Red---Black-Sandals_b37cb9fa0c2bb590a1c93bfd5f0da66c_images.jpg,3.7,2232
Heels,Brown,Casual,Rocia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/e876aa79ecaa3258121f6560e86c9bab_images.jpg,4.9,1915
Heels,Beige,Casual,Catwalk Women Black Ballerinas,http://assets.myntassets.com/v1/images/style/properties/be6ffa0b5e8e20e319326fc6b28f0cd4_images.jpg,3.0,2946
Flats,Red,Casual,Clarks Women Silvi Spice Raspberry Leather Red Flats,http://assets.myntassets.com/v1/images/style/properties/e24d55dde44771638c747613d44e87af_images.jpg,3.5,4419
Heels,Gold,Casual,Inc 5 Women Casual Gold Heels,http://assets.myntassets.com/v1/images/style/properties/69a250614c8c1fbea5c03a04f9fa12a6_images.jpg,3.1,538
Flats,Red,Casual,Carlton London Women Red Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/ff791dc3bb5a4fba08b20d10e3918814_images.jpg,4.4,733
Flats,Black,Casual,Rocia Women Black & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/8bce3ae463fd0970945f0c85bfe7e0df_images.jpg,3.0,1718
Sports Shoes,White,Sports,Kalenji Kiprun 2000l Wht/purple,http://assets.myntassets.com/v1/images/style/properties/c587a047268aabf94f9455954c9666bc_images.jpg,3.3,1256
Flip Flops,Lavender,Casual,Lotto Women Lavender Blossom Flip Flops,http://assets.myntassets.com/v1/images/style/properties/68864219a66dfe5f0fef116e57bacc3e_images.jpg,3.5,1367
Sports Shoes,Green,Sports,Nike Women Free Run+ 3 Green Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/1e1af9c8b81a18f452f50062161ff3d7_images.jpg,3.1,854
Heels,Brown,Casual,Catwalk Women Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_23c2d112e851785e3135031625211f82_images.jpg,3.0,1226
Casual Shoes,Black,Casual,Enroute Women Casual Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/66af9eb6bc24d0df733d75b789c05e38_images.jpg,3.7,1783
Heels,Gold,Casual,Catwalk Women Gold Toned & Brown Flats,http://assets.myntassets.com/v1/images/style/properties/07e48d8401a4df76bb348457a93c26f0_images.jpg,4.3,4477
Heels,Bronze,Casual,Rocia Women Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Golden-Sandals_305ce8d11978036b224a85f156a89e76_images.jpg,4.7,2357
Flats,Gold,Casual,Portia Women Purple & Gold-Toned Sandals,http://assets.myntassets.com/v1/images/style/properties/d800bd118652499f2d22d3bbe799be8a_images.jpg,4.2,3881
Heels,Beige,Casual,Catwalk Women Casual Beige Heels,http://assets.myntassets.com/v1/images/style/properties/7559ed7519d07a4197381c79ecf9128e_images.jpg,4.3,1496
Casual Shoes,Silver,Casual,ADIDAS Women Silver Magique Shoes,http://assets.myntassets.com/v1/images/style/properties/d949860ec9de58c5db22177d63415102_images.jpg,3.9,3714
Heels,Multi,Casual,Catwalk Women Assorted Multi Heels,http://assets.myntassets.com/v1/images/style/properties/8043181821c357c10e26693f858376a8_images.jpg,3.8,1917
Heels,Black,Casual,Portia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/46d22470d9f781af83920d4f0504464e_images.jpg,4.1,4386
Heels,Navy Blue,Casual,Carlton London Women Casual Navy Flats,http://assets.myntassets.com/v1/images/style/properties/5e9b1d5ccef16fdb38cbbf5cce3b3b1c_images.jpg,4.1,1548
Flats,White,Casual,Rocia Women White Heels,http://assets.myntassets.com/v1/images/style/properties/802e7195e5425820cc1e9e1568b80c6d_images.jpg,3.5,1187
Heels,Gold,Casual,Catwalk Women Gold Heels,http://assets.myntassets.com/v1/images/style/properties/9da059118d245462e7193d3fd969675a_images.jpg,4.8,1036
Heels,Multi,Casual,Catwalk Women Casual Multi Flats,http://assets.myntassets.com/v1/images/style/properties/4a1726401d64413e46ec51c2115c4909_images.jpg,4.8,2149
Flats,Black,Casual,Portia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Women-Sandals_21a55f3849abc697cdc37d80bb7840ae_images.jpg,4.6,2515
Casual Shoes,Red,Casual,Numero Uno Women Dna Red Shoe,http://assets.myntassets.com/v1/images/style/properties/162c35735c065ea14e6ee7278f60c605_images.jpg,3.7,2798
Sports Shoes,Purple,Sports,Nike Women Air Max Trainer Excel Purple Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-Air-Max-Trainer-Excel-Purple-Sports-Shoes_4896c7368340434c6c7114d66442cd86_images.jpg,4.0,2484
Heels,Beige,Casual,Catwalk Women Fancy Beige Heels,http://assets.myntassets.com/v1/images/style/properties/e6901973b42cbca3f7b020c70b95cb6b_images.jpg,4.0,3765
Heels,Black,Casual,Catwalk Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/f9c69de6fde250bf33430a5e4c2e1913_images.jpg,4.9,2162
Heels,Silver,Casual,Catwalk Women Metal Grey Heels,http://assets.myntassets.com/v1/images/style/properties/86df11803ed79c6a628ccba676373b4d_images.jpg,3.2,531
Heels,Blue,Casual,Catwalk Women Blue Heels,http://assets.myntassets.com/v1/images/style/properties/ca553f1b38ec15118460130a79a3a701_images.jpg,3.4,1905
Sports Shoes,Grey,Sports,Nike Women Lunarswift +3 Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/5ea4766f4dd39bf1adb701a68179e95e_images.jpg,3.4,4172
Heels,Blue,Casual,Catwalk Women Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/ad9ed029afbbb644deed53e20520ee07_images.jpg,4.8,3078
Heels,Black,Casual,HM Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_f20b6a575fe301cceed29666c58a443a_images.jpg,3.5,920
Heels,Black,Casual,Inc 5 Women Casual Black Heels,http://assets.myntassets.com/v1/images/style/properties/9225c4d868065c9805f0b47705ed71b3_images.jpg,3.4,3584
Casual Shoes,Brown,Casual,HM Women Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Brown-Shoes_55bf1b44b5d53ce5e2e85ee37e1563ef_images.jpg,4.6,4418
Heels,Silver,Casual,Senorita Women Silver Flats,http://assets.myntassets.com/v1/images/style/properties/e82b514e3061074d0767a48790ab6be3_images.jpg,3.1,1848
Heels,Black,Casual,Catwalk Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/22e7f801aed64afaed606ace6512911a_images.jpg,4.8,4431
Flats,Yellow,Casual,Rocia Women Casual yellow Sandal,http://assets.myntassets.com/v1/images/style/properties/b6c813734b29b89d1055fd000ea50743_images.jpg,5.0,989
Sports Shoes,White,Sports,ADIDAS Women White Sukoi Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/c1b98471941f036260f52e47d6188dfa_images.jpg,4.9,796
Heels,Black,Casual,Catwalk Women Weaved Strap Black Flats,http://assets.myntassets.com/v1/images/style/properties/dd68eab0ac5706d652fa7224a1a21a14_images.jpg,3.5,3453
Sports Shoes,Grey,Sports,Force 10 Women Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/42dff1f5e2e124b1088fddf2f1792722_images.jpg,3.2,3321
Flats,Tan,Casual,Rocia Women Casual Tan Sandal,http://assets.myntassets.com/v1/images/style/properties/5f66378a95123eaa0742652ce49467e1_images.jpg,4.4,1379
Flats,Black,Casual,Rocia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/04399fa6c84c1e6b924a4de12d662718_images.jpg,3.1,896
Heels,Brown,Casual,Catwalk Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/69908424a7ea236e55f6a0ce96894527_images.jpg,4.4,3609
Heels,Black,Casual,Catwalk Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/ed16685c30f5b86ebc20c635ead29fe0_images.jpg,4.2,3032
Sports Shoes,Grey,Sports,Nike Women's Serenity Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/c41e6c0ee3e384d195bfbd6e915806c5_images.jpg,4.9,3603
Heels,White,Casual,Portia Women White Sandals,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-White-Sandals_01ec4e4a03fa56dee48db6b82aaa3b6e_images.jpg,3.8,3297
Flats,Gold,Casual,Rocia Women Gold Toned Flats,http://assets.myntassets.com/v1/images/style/properties/bc31f30a9c3f9edbb5827949a110e256_images.jpg,3.0,1068
Heels,White,Casual,Portia Women White Sandals,http://assets.myntassets.com/v1/images/style/properties/72793983561f5043d107653bbd7a580b_images.jpg,3.0,3298
Heels,Black,Casual,Rocia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/043a2ec1ba421b5d5f132320fe7e7943_images.jpg,3.2,4126
Casual Shoes,Blue,Casual,Catwalk Women Closed Blue Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/4129cbcec9a42bc2c184c45564502ac1_images.jpg,4.9,1637
Heels,Brown,Casual,Catwalk Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/72319583aaacca761bbca78e35fc9687_images.jpg,4.1,1785
Heels,Black,Casual,Senorita Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/28c2ca194350d732a96b0dbd2f7d20f1_images.jpg,3.3,4072
Heels,Gold,Casual,HM Women Golden Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_5c0b03e65909fa822cfd045d794d62bf_images.jpg,4.2,1508
Heels,Silver,Casual,HM Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Silver-Sandals_3e63eaba6617fe921fff61049239e60e_images.jpg,3.2,2288
Heels,Red,Casual,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/44f0437081a10712043c169c54bb660f_images.jpg,3.0,2812
Heels,White,Casual,Catwalk Women White Heels,http://assets.myntassets.com/v1/images/style/properties/6c5b3ea71c4b1365df13de7320626602_images.jpg,3.3,2444
Heels,Black,Casual,Catwalk Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/774d07fe9f1eb4166799175277101feb_images.jpg,3.4,3285
Sports Shoes,Black,Sports,Nike Women Nike Womens Downshifter 3 MSL Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/00f4facdf29a178fbf880ddff55a05e4_images.jpg,3.7,2781
Heels,Beige,Casual,Catwalk Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/49937b4de08c091443f333c9627b1acc_images.jpg,3.1,2671
Flats,White,Casual,Rocia Women Casual White Sandal,http://assets.myntassets.com/v1/images/style/properties/7bc16925826e5f64eba5d1b01b6f0d18_images.jpg,4.3,4495
Heels,Red,Casual,Portia Women Red Heels,http://assets.myntassets.com/v1/images/style/properties/6f0364b6e44f6cde70ba6d3ded2611bc_images.jpg,3.4,3875
Heels,Black,Casual,Rocia Women Black Sandals,http://assets.myntassets.com/v1/images/style/properties/48b088b9365d24ae7e5bbb2df000cd33_images.jpg,4.6,1325
Sports Shoes,White,Sports,ADIDAS Women White Bolt Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8ff4a7be8cfc6b7c2014f301323dee39_images.jpg,3.2,1261
Sports Shoes,White,Sports,Asics Women Gel Cushioning White Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/Asics-Women-Gel-Cushioning-White-Pink-Shoe_6d9b860f1d884359880b5180dc1e1544_images.jpg,4.7,1293
Flip Flops,Red,Casual,Timberland Women's Estela Umbrella Red Flip Flop,http://assets.myntassets.com/v1/images/style/properties/c0f2c8676f213aeba60bd55ce269c39c_images.jpg,4.3,3704
Flats,Multi,Casual,Rocia Women Multi Coloured Ballerina,http://assets.myntassets.com/v1/images/style/properties/aa39047f416699c8100df3f5642c2d50_images.jpg,4.4,665
Casual Shoes,Black,Casual,Puma Women Saba Ballet DC3 Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/aac2a3ebdc830f15cedd2a1aab88a803_images.jpg,4.5,1119
Heels,Gold,Casual,Catwalk Women Golden Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_fcc5512445363e91c43ca17a7042aa61_images.jpg,3.5,4161
Heels,Gold,Casual,Inc 5 Women Casual Gold Heels,http://assets.myntassets.com/v1/images/style/properties/f5653542cddf50af82de41fc8ff2220d_images.jpg,3.1,2890
Heels,White,Casual,Inc. 5 Women Casual White Heels,http://assets.myntassets.com/v1/images/style/properties/e5f15c4b00670b48de3cb05658366b4a_images.jpg,3.1,1761
Casual Shoes,Red,Casual,Catwalk Women Red Shoes,http://assets.myntassets.com/v1/images/style/properties/5055777a92b6b46240d58dd31eb46ba8_images.jpg,4.9,3580
Heels,Metallic,Casual,Carlton London Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Metallic-Sandals_c1640e3f56c6f01b7f8460893d824221_images.jpg,3.4,3958
Heels,Silver,Casual,Catwalk Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/b05e122da2db4caaab21c698fdd4c899_images.jpg,3.1,1256
Heels,Pink,Casual,Inc 5 Women Casual Pink Heels,http://assets.myntassets.com/v1/images/style/properties/8881528ff96ecd155fca58d9aa3724d2_images.jpg,4.3,2590
Heels,Black,Casual,Enroute Women Casual Black Flats,http://assets.myntassets.com/v1/images/style/properties/9c66fb3cb39981ae4bfb70f9ccc97d85_images.jpg,3.6,1913
Heels,Bronze,Casual,Catwalk Women Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/ca58da648ee82b9fd0f87b1b5b00c209_images.jpg,4.4,4133
Sports Shoes,Pink,Sports,ADIDAS Women Duramo Pink Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/cfbc67e3e9676cf5f164716ff473604b_images.jpg,4.8,3032
Heels,Gold,Casual,Catwalk Women Gold Heels,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Gold-Heels_f833c0ce4b9a0a1c7534f1af71383da0_images.jpg,5.0,1868
Flats,Purple,Casual,Rocia Women Multi- Coloured Shoes,http://assets.myntassets.com/v1/images/style/properties/92be8610f6a75798fb4ec0d3962faae4_images.jpg,3.6,610
Sports Shoes,White,Sports,ASICS Women Gel Cumulus Running White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ddc590c26bb73da101036df26d75cc88_images.jpg,4.4,3420
Heels,Black,Casual,HM Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_16295cbadce8db27c10910daaece5e83_images.jpg,3.9,964
Heels,Black,Casual,Portia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/e18fe3e4220fea3c94bf486ac33a7c56_images.jpg,3.5,2801
Sports Shoes,Black,Sports,Nike Women Lunar Swift Black Shoe,http://assets.myntassets.com/v1/images/style/properties/0c23892a5d8b79abd7441d5e9fcb921f_images.jpg,3.8,551
Heels,Brown,Casual,Rocia Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/f6e2cf413f9d44df0561b8f3aa5a3b11_images.jpg,4.9,4239
Casual Shoes,Black,Casual,ADIDAS Women Black Vigor Shoes,http://assets.myntassets.com/v1/images/style/properties/4968876b532d2d9f4bb4ee1db85d7517_images.jpg,4.1,735
Flats,Silver,Casual,Rocia Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/1cfa67bdb513add23bf56a6525160a6c_images.jpg,4.9,3006
Sports Shoes,Cream,Sports,Nike Women's Air Max Peach Cream Shoe,http://assets.myntassets.com/v1/images/style/properties/2e01c9ff3d47d59666c920234dd56933_images.jpg,4.2,2280
Heels,Brown,Casual,Senorita Women Brown Heels,http://assets.myntassets.com/v1/images/style/properties/Senorita-Women-Sandals_d5fcfd5068f75de0774fc9d31722dd60_images.jpg,3.6,3743
Heels,Silver,Casual,Catwalk Women Flat Studded Crystal Silver Flats,http://assets.myntassets.com/v1/images/style/properties/513613320d9fb0f3d3e7debe088314e1_images.jpg,4.1,3652
Flip Flops,White,Casual,Lotto Women White Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-White-Flip-Flops_fdbde7722b93e73521f1fcf9f8d4628c_images.jpg,3.5,3802
Heels,Black,Casual,Portia Women Black Wedges,http://assets.myntassets.com/v1/images/style/properties/fa18511a578bcab79f564c667457b7ae_images.jpg,4.0,931
Flip Flops,Blue,Casual,Roxy Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Roxy-Women-Blue-Flip-Flops_07777fcd1342bf24f63ba46f91949213_images.jpg,3.9,3770
Heels,Blue,Casual,Catwalk Women Buckel Blue Flats,http://assets.myntassets.com/v1/images/style/properties/39f127fba4795459ce7c2909102067d4_images.jpg,3.2,631
Heels,Bronze,Casual,Carlton London Women Gold Toned Heels,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Bronze-Sandals_4e69d07a98c907eeef28c553f73c6624_images.jpg,3.9,4058
Sports Shoes,White,Sports,Puma Women Cell Varex SL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e1ed6ff439c1fa2255845a3e66aeb674_images.jpg,3.2,1592
Flats,Black,Casual,Puma Women Black Mabel Flats,http://assets.myntassets.com/v1/images/style/properties/164cf7945832098ff5881722af1bf525_images.jpg,3.8,1306
Heels,Silver,Casual,HM Women Silver Flats,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Silver-Sandals_1502e8d68d4194df1d9d2b9103d910f7_images.jpg,4.5,2626
Sports Shoes,White,Sports,ADIDAS Women Phantom Low Pink Grey White Shoe,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Phantom-Low-Pink-Grey-White-Shoe_b68ad157fda1523f50b737a9ab9438b4_images.jpg,4.4,4064
Flip Flops,Brown,Casual,iPanema Women Temas Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/2efe9f9ca35e0571033443d3de2fae55_images.jpg,3.5,1004
Heels,Pink,Casual,Cobblerz Women Pink Sandals,http://assets.myntassets.com/v1/images/style/properties/033308ffe50aac50af110a8099d240b9_images.jpg,3.0,3542
Heels,Black,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/d18df7f2763d6695181967fc55bfc2cc_images.jpg,3.3,1018
Heels,Mustard,Casual,Enroute Women Mustard Flats,http://assets.myntassets.com/v1/images/style/properties/4cc71bbe642ee335a1963ab87ae99868_images.jpg,4.0,1180
